DayOfWeek,DepTime,TaxiOut,DepTime_Min
4,1736.0,21.0,1056.0
4,2040.0,20.0,1240.0
4,1930.0,24.0,1170.0
4,555.0,22.0,355.0
4,1358.0,16.0,838.0
4,1948.0,31.0,1188.0
4,1105.0,38.0,665.0
4,1453.0,16.0,893.0
4,1016.0,21.0,616.0
4,2147.0,20.0,1307.0
4,1314.0,39.0,794.0
4,1825.0,32.0,1105.0
4,556.0,24.0,356.0
4,1434.0,22.0,874.0
4,1810.0,27.0,1090.0
4,1437.0,22.0,877.0
4,1050.0,26.0,650.0
4,707.0,28.0,427.0
4,1808.0,40.0,1088.0
4,2037.0,20.0,1237.0
4,854.0,20.0,534.0
4,1847.0,28.0,1127.0
4,2105.0,28.0,1265.0
4,1359.0,68.0,839.0
4,1942.0,22.0,1182.0
4,1759.0,24.0,1079.0
4,1031.0,13.0,631.0
4,1755.0,24.0,1075.0
4,703.0,31.0,423.0
4,731.0,28.0,451.0
4,1232.0,21.0,752.0
4,1809.0,65.0,1089.0
4,1811.0,39.0,1091.0
4,752.0,22.0,472.0
4,1105.0,16.0,665.0
4,1411.0,24.0,851.0
4,1806.0,27.0,1086.0
4,1301.0,22.0,781.0
4,849.0,25.0,529.0
4,1425.0,22.0,865.0
4,1617.0,23.0,977.0
4,1941.0,22.0,1181.0
4,1604.0,34.0,964.0
4,1100.0,34.0,660.0
4,1416.0,33.0,856.0
4,859.0,21.0,539.0
4,2028.0,17.0,1228.0
4,749.0,19.0,469.0
4,1338.0,20.0,818.0
4,948.0,26.0,588.0
4,1614.0,39.0,974.0
4,1059.0,32.0,659.0
4,1924.0,14.0,1164.0
4,1409.0,27.0,849.0
4,1301.0,27.0,781.0
4,1050.0,38.0,650.0
4,1820.0,49.0,1100.0
4,849.0,24.0,529.0
4,1243.0,20.0,763.0
4,1245.0,20.0,765.0
4,1358.0,24.0,838.0
4,547.0,22.0,347.0
4,2024.0,26.0,1224.0
4,930.0,35.0,570.0
4,1545.0,20.0,945.0
4,846.0,19.0,526.0
4,855.0,24.0,535.0
4,908.0,35.0,548.0
4,1812.0,43.0,1092.0
4,1532.0,15.0,932.0
4,656.0,19.0,416.0
4,1307.0,28.0,787.0
4,2006.0,20.0,1206.0
4,1259.0,15.0,779.0
4,1702.0,19.0,1022.0
4,844.0,19.0,524.0
4,1044.0,25.0,644.0
4,1415.0,25.0,855.0
4,2201.0,21.0,1321.0
4,2111.0,27.0,1271.0
4,858.0,22.0,538.0
4,1816.0,36.0,1096.0
4,2031.0,32.0,1231.0
4,1304.0,33.0,784.0
4,2017.0,26.0,1217.0
4,1425.0,18.0,865.0
4,1356.0,31.0,836.0
4,1619.0,29.0,979.0
4,730.0,17.0,450.0
4,1036.0,23.0,636.0
4,707.0,29.0,427.0
4,1240.0,16.0,760.0
4,1049.0,32.0,649.0
4,532.0,18.0,332.0
4,1822.0,38.0,1102.0
4,2026.0,18.0,1226.0
4,1632.0,37.0,992.0
4,1237.0,27.0,757.0
4,858.0,20.0,538.0
4,1321.0,23.0,801.0
4,845.0,32.0,525.0
4,1250.0,19.0,770.0
4,1048.0,35.0,648.0
4,2004.0,18.0,1204.0
4,1056.0,40.0,656.0
4,1536.0,19.0,936.0
4,2001.0,16.0,1201.0
4,1039.0,28.0,639.0
4,1442.0,26.0,882.0
4,1500.0,17.0,900.0
4,1105.0,28.0,665.0
4,927.0,21.0,567.0
4,2039.0,31.0,1239.0
4,1956.0,20.0,1196.0
4,850.0,17.0,530.0
4,1818.0,29.0,1098.0
4,1305.0,28.0,785.0
4,1811.0,43.0,1091.0
4,706.0,14.0,426.0
4,916.0,16.0,556.0
4,928.0,23.0,568.0
4,1040.0,24.0,640.0
4,2032.0,21.0,1232.0
4,930.0,28.0,570.0
3,1755.0,27.0,1075.0
3,730.0,49.0,450.0
3,1614.0,22.0,974.0
3,1052.0,22.0,652.0
3,1302.0,26.0,782.0
3,1829.0,33.0,1109.0
3,1243.0,23.0,763.0
3,1606.0,32.0,966.0
7,1758.0,24.0,1078.0
7,2004.0,20.0,1204.0
7,1810.0,38.0,1090.0
7,1422.0,23.0,862.0
7,2007.0,32.0,1207.0
7,854.0,24.0,534.0
7,1054.0,26.0,654.0
7,1059.0,38.0,659.0
7,852.0,19.0,532.0
7,1251.0,23.0,771.0
7,709.0,21.0,429.0
7,1428.0,20.0,868.0
7,1615.0,51.0,975.0
7,1433.0,26.0,873.0
7,707.0,19.0,427.0
7,901.0,25.0,541.0
7,2000.0,26.0,1200.0
7,900.0,23.0,540.0
7,1422.0,15.0,862.0
7,1249.0,25.0,769.0
7,851.0,26.0,531.0
7,714.0,17.0,434.0
7,1208.0,16.0,728.0
7,1107.0,36.0,667.0
7,1754.0,21.0,1074.0
7,1954.0,21.0,1194.0
7,712.0,23.0,432.0
7,859.0,22.0,539.0
7,1957.0,28.0,1197.0
7,911.0,34.0,551.0
7,1804.0,29.0,1084.0
7,1105.0,36.0,665.0
7,1257.0,24.0,777.0
7,1809.0,39.0,1089.0
7,912.0,21.0,552.0
7,1120.0,36.0,680.0
7,1803.0,43.0,1083.0
7,1830.0,43.0,1110.0
7,924.0,27.0,564.0
7,1611.0,35.0,971.0
7,1721.0,22.0,1041.0
7,1624.0,26.0,984.0
7,1055.0,20.0,655.0
7,1420.0,21.0,860.0
7,1805.0,61.0,1085.0
7,900.0,24.0,540.0
7,1515.0,23.0,915.0
7,1105.0,31.0,665.0
7,1549.0,32.0,949.0
7,708.0,24.0,428.0
7,844.0,35.0,524.0
7,1558.0,31.0,958.0
7,750.0,19.0,470.0
7,1043.0,24.0,643.0
7,741.0,23.0,461.0
7,2029.0,25.0,1229.0
7,1652.0,21.0,1012.0
7,946.0,24.0,586.0
7,1054.0,17.0,654.0
7,1755.0,24.0,1075.0
7,1619.0,21.0,979.0
7,848.0,20.0,528.0
7,910.0,21.0,550.0
7,1802.0,28.0,1082.0
7,1807.0,24.0,1087.0
7,856.0,27.0,536.0
7,1828.0,35.0,1108.0
7,1639.0,24.0,999.0
7,1757.0,18.0,1077.0
7,1613.0,26.0,973.0
7,928.0,21.0,568.0
7,2027.0,39.0,1227.0
7,1557.0,28.0,957.0
7,1155.0,21.0,715.0
7,1615.0,28.0,975.0
7,2007.0,24.0,1207.0
7,1031.0,22.0,631.0
7,1255.0,16.0,775.0
7,1834.0,23.0,1114.0
7,1034.0,30.0,634.0
7,1957.0,24.0,1197.0
7,1050.0,27.0,650.0
7,1305.0,26.0,785.0
7,1952.0,26.0,1192.0
7,655.0,20.0,415.0
7,1308.0,24.0,788.0
7,645.0,22.0,405.0
7,1048.0,20.0,648.0
7,931.0,26.0,571.0
7,851.0,17.0,531.0
7,1817.0,39.0,1097.0
7,1815.0,32.0,1095.0
7,933.0,39.0,573.0
7,706.0,23.0,426.0
7,1034.0,26.0,634.0
7,1941.0,17.0,1181.0
7,1054.0,29.0,654.0
7,2002.0,21.0,1202.0
7,1352.0,15.0,832.0
7,1111.0,28.0,671.0
7,1655.0,29.0,1015.0
7,2022.0,34.0,1222.0
7,1816.0,23.0,1096.0
7,612.0,19.0,372.0
7,1402.0,17.0,842.0
7,2017.0,41.0,1217.0
7,1104.0,36.0,664.0
7,1433.0,19.0,873.0
7,853.0,20.0,533.0
7,2009.0,28.0,1209.0
7,1323.0,30.0,803.0
7,1804.0,24.0,1084.0
7,554.0,17.0,354.0
7,1513.0,23.0,913.0
7,1815.0,32.0,1095.0
7,1453.0,27.0,893.0
7,1053.0,28.0,653.0
7,725.0,29.0,445.0
7,1807.0,25.0,1087.0
7,2001.0,23.0,1201.0
7,850.0,34.0,530.0
7,1815.0,25.0,1095.0
7,2059.0,24.0,1259.0
7,1359.0,24.0,839.0
7,1957.0,27.0,1197.0
7,1828.0,47.0,1108.0
7,1030.0,19.0,630.0
7,1754.0,39.0,1074.0
7,655.0,18.0,415.0
7,730.0,23.0,450.0
7,922.0,33.0,562.0
7,1807.0,25.0,1087.0
7,1807.0,51.0,1087.0
7,820.0,20.0,500.0
7,1202.0,23.0,722.0
7,1410.0,15.0,850.0
7,1800.0,37.0,1080.0
7,1333.0,26.0,813.0
7,848.0,25.0,528.0
7,1426.0,24.0,866.0
7,1618.0,28.0,978.0
7,2007.0,39.0,1207.0
7,1602.0,29.0,962.0
7,1058.0,28.0,658.0
7,1543.0,29.0,943.0
7,902.0,32.0,542.0
7,1951.0,20.0,1191.0
7,715.0,22.0,435.0
7,1340.0,17.0,820.0
7,735.0,17.0,455.0
7,1620.0,28.0,980.0
7,1051.0,31.0,651.0
7,1810.0,35.0,1090.0
7,1440.0,20.0,880.0
7,1307.0,21.0,787.0
7,1056.0,30.0,656.0
7,1814.0,37.0,1094.0
7,846.0,29.0,526.0
7,1251.0,22.0,771.0
7,1238.0,16.0,758.0
7,1408.0,22.0,848.0
7,555.0,15.0,355.0
7,2021.0,29.0,1221.0
7,912.0,25.0,552.0
7,1555.0,28.0,955.0
7,838.0,20.0,518.0
7,902.0,25.0,542.0
7,921.0,32.0,561.0
7,1813.0,25.0,1093.0
7,1543.0,33.0,943.0
7,656.0,18.0,416.0
7,1306.0,34.0,786.0
7,1956.0,23.0,1196.0
7,1237.0,15.0,757.0
7,1702.0,31.0,1022.0
7,846.0,44.0,526.0
7,1203.0,32.0,723.0
7,1418.0,33.0,858.0
7,2120.0,26.0,1280.0
7,2111.0,20.0,1271.0
7,904.0,36.0,544.0
7,1840.0,34.0,1120.0
7,1959.0,21.0,1199.0
7,1242.0,34.0,762.0
7,1956.0,31.0,1196.0
7,552.0,40.0,352.0
7,1435.0,33.0,875.0
7,1357.0,19.0,837.0
7,1647.0,22.0,1007.0
7,728.0,24.0,448.0
7,1040.0,31.0,640.0
7,707.0,17.0,427.0
7,1244.0,28.0,764.0
7,1105.0,34.0,665.0
7,534.0,29.0,334.0
7,1815.0,40.0,1095.0
7,2007.0,28.0,1207.0
7,1622.0,35.0,982.0
7,1240.0,23.0,760.0
7,857.0,27.0,537.0
7,1249.0,25.0,769.0
7,844.0,30.0,524.0
7,1259.0,27.0,779.0
7,1043.0,22.0,643.0
7,2003.0,29.0,1203.0
7,1105.0,43.0,665.0
7,1550.0,33.0,950.0
7,2001.0,37.0,1201.0
7,1035.0,27.0,635.0
7,1454.0,23.0,894.0
7,1436.0,34.0,876.0
7,1056.0,46.0,656.0
7,957.0,23.0,597.0
7,1939.0,24.0,1179.0
7,2009.0,19.0,1209.0
7,919.0,20.0,559.0
7,1835.0,30.0,1115.0
7,1301.0,24.0,781.0
7,1805.0,43.0,1085.0
7,710.0,16.0,430.0
7,912.0,46.0,552.0
7,926.0,42.0,566.0
7,1038.0,19.0,638.0
7,2024.0,23.0,1224.0
7,917.0,34.0,557.0
6,1816.0,31.0,1096.0
6,826.0,63.0,506.0
6,1606.0,23.0,966.0
6,1041.0,33.0,641.0
6,1302.0,26.0,782.0
6,1841.0,27.0,1121.0
6,2119.0,22.0,1279.0
6,1241.0,27.0,761.0
6,1614.0,20.0,974.0
6,1057.0,27.0,657.0
6,1604.0,22.0,964.0
6,1035.0,22.0,635.0
6,1448.0,27.0,888.0
6,2018.0,23.0,1218.0
6,1352.0,18.0,832.0
6,1621.0,21.0,981.0
6,1251.0,20.0,771.0
6,2040.0,34.0,1240.0
6,1809.0,23.0,1089.0
6,1042.0,27.0,642.0
6,1802.0,62.0,1082.0
6,1829.0,45.0,1109.0
6,1410.0,16.0,850.0
6,1054.0,35.0,654.0
6,843.0,23.0,523.0
6,1254.0,40.0,774.0
6,1622.0,24.0,982.0
6,1426.0,18.0,866.0
6,709.0,26.0,429.0
6,853.0,23.0,533.0
6,2011.0,22.0,1211.0
6,900.0,43.0,540.0
6,1414.0,19.0,854.0
6,1301.0,37.0,781.0
6,716.0,23.0,436.0
6,1117.0,77.0,677.0
6,1759.0,22.0,1079.0
6,2008.0,24.0,1208.0
6,857.0,35.0,537.0
6,2006.0,25.0,1206.0
6,913.0,33.0,553.0
6,1551.0,27.0,951.0
6,1059.0,42.0,659.0
6,1301.0,17.0,781.0
6,1814.0,30.0,1094.0
6,941.0,41.0,581.0
6,1117.0,41.0,677.0
6,1817.0,26.0,1097.0
6,1851.0,51.0,1131.0
6,934.0,49.0,574.0
6,1557.0,23.0,957.0
6,1059.0,85.0,659.0
6,1359.0,28.0,839.0
6,1808.0,28.0,1088.0
6,904.0,30.0,544.0
6,1417.0,18.0,857.0
6,1116.0,19.0,676.0
6,1619.0,19.0,979.0
6,848.0,20.0,528.0
6,1551.0,23.0,951.0
6,750.0,24.0,470.0
6,1049.0,31.0,649.0
6,1647.0,32.0,1007.0
6,912.0,46.0,552.0
6,1052.0,25.0,652.0
6,1834.0,19.0,1114.0
6,1702.0,19.0,1022.0
6,854.0,37.0,534.0
6,910.0,35.0,550.0
6,1822.0,52.0,1102.0
6,1840.0,29.0,1120.0
6,1750.0,30.0,1070.0
6,928.0,37.0,568.0
6,2021.0,23.0,1221.0
6,1600.0,19.0,960.0
6,1602.0,18.0,962.0
6,2010.0,20.0,1210.0
6,1041.0,30.0,641.0
6,1248.0,18.0,768.0
6,1837.0,15.0,1117.0
6,1352.0,26.0,832.0
6,2012.0,48.0,1212.0
6,1050.0,44.0,650.0
6,1304.0,46.0,784.0
6,2000.0,33.0,1200.0
6,655.0,25.0,415.0
6,1305.0,34.0,785.0
6,644.0,32.0,404.0
6,1055.0,42.0,655.0
6,848.0,25.0,528.0
6,836.0,20.0,516.0
6,1832.0,55.0,1112.0
6,1844.0,23.0,1124.0
6,925.0,18.0,565.0
6,709.0,28.0,429.0
6,1839.0,18.0,1119.0
6,1049.0,26.0,649.0
6,2018.0,27.0,1218.0
6,1413.0,21.0,853.0
6,1112.0,28.0,672.0
6,2047.0,20.0,1247.0
6,1937.0,19.0,1177.0
6,556.0,26.0,356.0
6,1119.0,36.0,679.0
6,1424.0,34.0,864.0
6,851.0,27.0,531.0
6,2013.0,33.0,1213.0
6,656.0,18.0,416.0
6,1835.0,44.0,1115.0
6,1446.0,19.0,886.0
6,1143.0,35.0,703.0
6,722.0,21.0,442.0
6,1807.0,42.0,1087.0
6,852.0,34.0,532.0
6,1825.0,64.0,1105.0
6,1410.0,19.0,850.0
6,2016.0,32.0,1216.0
6,1804.0,38.0,1084.0
6,1034.0,16.0,634.0
6,659.0,20.0,419.0
6,733.0,16.0,453.0
6,910.0,44.0,550.0
6,1843.0,33.0,1123.0
6,1848.0,22.0,1128.0
6,1102.0,36.0,662.0
6,1414.0,20.0,854.0
6,1801.0,21.0,1081.0
6,1259.0,31.0,779.0
6,850.0,25.0,530.0
6,1425.0,19.0,865.0
6,1610.0,17.0,970.0
6,1602.0,21.0,962.0
6,1058.0,35.0,658.0
6,1400.0,35.0,840.0
6,902.0,38.0,542.0
6,1959.0,27.0,1199.0
6,733.0,16.0,453.0
6,2023.0,24.0,1223.0
6,1614.0,34.0,974.0
6,1059.0,31.0,659.0
6,1414.0,24.0,854.0
6,1253.0,16.0,773.0
6,1049.0,42.0,649.0
6,1846.0,39.0,1126.0
6,845.0,29.0,525.0
6,1241.0,17.0,761.0
6,1402.0,17.0,842.0
6,2126.0,20.0,1286.0
6,905.0,30.0,545.0
6,1418.0,24.0,858.0
6,842.0,22.0,522.0
6,857.0,41.0,537.0
6,922.0,31.0,562.0
6,1822.0,34.0,1102.0
6,1551.0,24.0,951.0
6,655.0,22.0,415.0
6,1308.0,25.0,788.0
6,2013.0,33.0,1213.0
6,843.0,20.0,523.0
6,1035.0,21.0,635.0
6,1420.0,18.0,860.0
6,2152.0,14.0,1312.0
6,902.0,54.0,542.0
6,1858.0,30.0,1138.0
6,2013.0,26.0,1213.0
6,550.0,15.0,350.0
6,1243.0,18.0,763.0
6,1954.0,24.0,1194.0
6,557.0,21.0,357.0
6,1435.0,24.0,875.0
6,1356.0,16.0,836.0
6,1618.0,33.0,978.0
6,729.0,21.0,449.0
6,1033.0,69.0,633.0
6,703.0,18.0,423.0
6,1247.0,30.0,767.0
6,1229.0,18.0,749.0
6,529.0,23.0,329.0
6,1824.0,32.0,1104.0
6,2036.0,20.0,1236.0
6,1620.0,22.0,980.0
6,1254.0,50.0,774.0
6,903.0,30.0,543.0
6,1443.0,21.0,883.0
6,851.0,30.0,531.0
6,1252.0,23.0,772.0
6,1038.0,23.0,638.0
6,2011.0,19.0,1211.0
6,1039.0,66.0,639.0
6,1352.0,28.0,832.0
6,2000.0,21.0,1200.0
6,1038.0,29.0,638.0
6,1439.0,22.0,879.0
6,1602.0,23.0,962.0
6,1423.0,17.0,863.0
6,1108.0,42.0,668.0
6,706.0,32.0,426.0
6,935.0,39.0,575.0
6,1956.0,17.0,1196.0
6,1844.0,23.0,1124.0
6,1259.0,28.0,779.0
6,1815.0,24.0,1095.0
6,858.0,43.0,538.0
6,928.0,58.0,568.0
6,1041.0,29.0,641.0
6,2039.0,19.0,1239.0
6,922.0,37.0,562.0
6,1126.0,33.0,686.0
5,1810.0,33.0,1090.0
5,725.0,18.0,445.0
5,1610.0,51.0,970.0
5,1037.0,30.0,637.0
5,1515.0,20.0,915.0
5,1833.0,37.0,1113.0
5,2102.0,26.0,1262.0
5,1253.0,46.0,773.0
5,1713.0,22.0,1033.0
5,1042.0,36.0,642.0
5,1601.0,23.0,961.0
5,1033.0,31.0,633.0
5,1456.0,23.0,896.0
5,2052.0,19.0,1252.0
5,1524.0,17.0,924.0
5,1613.0,20.0,973.0
5,1253.0,25.0,773.0
5,2005.0,30.0,1205.0
5,1950.0,20.0,1190.0
5,1806.0,39.0,1086.0
5,1035.0,21.0,635.0
5,1802.0,28.0,1082.0
5,2004.0,23.0,1204.0
5,1802.0,27.0,1082.0
5,1412.0,26.0,852.0
5,1948.0,33.0,1188.0
5,938.0,18.0,578.0
5,1055.0,22.0,655.0
5,1100.0,38.0,660.0
5,854.0,30.0,534.0
5,1252.0,24.0,772.0
5,707.0,16.0,427.0
5,1434.0,20.0,874.0
5,1620.0,35.0,980.0
5,1425.0,24.0,865.0
5,706.0,26.0,426.0
5,846.0,20.0,526.0
5,2005.0,36.0,1205.0
5,854.0,29.0,534.0
5,1421.0,25.0,861.0
5,1304.0,43.0,784.0
5,845.0,22.0,525.0
5,715.0,24.0,435.0
5,1217.0,12.0,737.0
5,1105.0,50.0,665.0
5,1755.0,13.0,1075.0
5,2009.0,31.0,1209.0
5,710.0,23.0,430.0
5,853.0,39.0,533.0
5,1955.0,34.0,1195.0
5,907.0,38.0,547.0
5,1604.0,24.0,964.0
5,1100.0,21.0,660.0
5,1305.0,35.0,785.0
5,1808.0,31.0,1088.0
5,908.0,27.0,548.0
5,1115.0,18.0,675.0
5,1800.0,26.0,1080.0
5,1838.0,19.0,1118.0
5,920.0,21.0,560.0
5,1621.0,27.0,981.0
5,1711.0,18.0,1031.0
5,1555.0,24.0,955.0
5,1039.0,22.0,639.0
5,1419.0,26.0,859.0
5,1804.0,33.0,1084.0
5,854.0,27.0,534.0
5,1423.0,27.0,863.0
5,1059.0,24.0,659.0
5,1542.0,27.0,942.0
5,705.0,19.0,425.0
5,901.0,30.0,541.0
5,1604.0,24.0,964.0
5,752.0,22.0,472.0
5,1044.0,22.0,644.0
5,726.0,19.0,446.0
5,1955.0,27.0,1195.0
5,1705.0,29.0,1025.0
5,919.0,29.0,559.0
5,1111.0,17.0,671.0
5,1751.0,28.0,1071.0
5,1614.0,27.0,974.0
5,857.0,21.0,537.0
5,911.0,41.0,551.0
5,1804.0,44.0,1084.0
5,2132.0,20.0,1292.0
5,855.0,22.0,535.0
5,1938.0,23.0,1178.0
5,1652.0,31.0,1012.0
5,1745.0,25.0,1065.0
5,1553.0,25.0,953.0
5,943.0,22.0,583.0
5,2013.0,26.0,1213.0
5,1557.0,22.0,957.0
5,1153.0,16.0,713.0
5,1612.0,53.0,972.0
5,1955.0,29.0,1195.0
5,1032.0,17.0,632.0
5,1239.0,10.0,759.0
5,1818.0,42.0,1098.0
5,1029.0,15.0,629.0
5,1959.0,30.0,1199.0
5,1038.0,25.0,638.0
5,1307.0,28.0,787.0
5,1947.0,25.0,1187.0
5,652.0,23.0,412.0
5,1305.0,39.0,785.0
5,647.0,24.0,407.0
5,1038.0,23.0,638.0
5,844.0,20.0,524.0
5,844.0,19.0,524.0
5,1819.0,32.0,1099.0
5,1813.0,45.0,1093.0
5,927.0,26.0,567.0
5,659.0,16.0,419.0
5,1031.0,27.0,631.0
5,1810.0,18.0,1090.0
5,1050.0,27.0,650.0
5,2003.0,18.0,1203.0
5,1356.0,26.0,836.0
5,1103.0,20.0,663.0
5,1611.0,40.0,971.0
5,2014.0,33.0,1214.0
5,1818.0,20.0,1098.0
5,604.0,19.0,364.0
5,1354.0,21.0,834.0
5,1948.0,35.0,1188.0
5,1106.0,27.0,666.0
5,1436.0,16.0,876.0
5,852.0,21.0,532.0
5,1959.0,56.0,1199.0
5,1318.0,40.0,798.0
5,1806.0,32.0,1086.0
5,553.0,22.0,353.0
5,1427.0,38.0,867.0
5,1806.0,23.0,1086.0
5,1446.0,17.0,886.0
5,1050.0,28.0,650.0
5,710.0,24.0,430.0
5,1806.0,16.0,1086.0
5,2039.0,19.0,1239.0
5,844.0,27.0,524.0
5,1821.0,45.0,1101.0
5,2119.0,15.0,1279.0
5,1357.0,24.0,837.0
5,1956.0,29.0,1196.0
5,1754.0,20.0,1074.0
5,1221.0,15.0,741.0
5,1805.0,45.0,1085.0
5,656.0,16.0,416.0
5,728.0,24.0,448.0
5,915.0,33.0,555.0
5,1806.0,31.0,1086.0
5,1810.0,26.0,1090.0
5,751.0,33.0,471.0
5,1228.0,10.0,748.0
5,1410.0,21.0,850.0
5,1756.0,46.0,1076.0
5,1255.0,39.0,775.0
5,848.0,29.0,528.0
5,1429.0,45.0,869.0
5,1616.0,21.0,976.0
5,1602.0,25.0,962.0
5,1054.0,27.0,654.0
5,1354.0,43.0,834.0
5,858.0,30.0,538.0
5,1957.0,23.0,1197.0
5,706.0,12.0,426.0
5,1334.0,35.0,814.0
5,1942.0,24.0,1182.0
5,1611.0,31.0,971.0
5,1111.0,18.0,671.0
5,2124.0,18.0,1284.0
5,1415.0,29.0,855.0
5,1255.0,19.0,775.0
5,1051.0,25.0,651.0
5,1953.0,37.0,1193.0
5,840.0,18.0,520.0
5,1255.0,36.0,775.0
5,1253.0,22.0,773.0
5,1403.0,26.0,843.0
5,551.0,17.0,351.0
5,2014.0,34.0,1214.0
5,919.0,32.0,559.0
5,1541.0,21.0,941.0
5,1532.0,38.0,932.0
5,913.0,23.0,553.0
5,914.0,25.0,554.0
5,1810.0,23.0,1090.0
5,1535.0,27.0,935.0
5,710.0,27.0,430.0
5,1308.0,47.0,788.0
5,1957.0,22.0,1197.0
5,1230.0,25.0,750.0
5,1657.0,29.0,1017.0
5,908.0,18.0,548.0
5,1036.0,16.0,636.0
5,1433.0,30.0,873.0
5,2139.0,14.0,1299.0
5,2107.0,22.0,1267.0
5,1148.0,14.0,708.0
5,1807.0,55.0,1087.0
5,1958.0,25.0,1198.0
5,550.0,23.0,350.0
5,1238.0,16.0,758.0
5,2002.0,43.0,1202.0
5,558.0,20.0,358.0
5,1434.0,21.0,874.0
5,1358.0,33.0,838.0
5,1826.0,35.0,1106.0
5,732.0,19.0,452.0
5,1028.0,14.0,628.0
5,702.0,23.0,422.0
5,1259.0,38.0,779.0
5,1101.0,23.0,661.0
5,532.0,24.0,332.0
5,1808.0,30.0,1088.0
5,2009.0,25.0,1209.0
5,1618.0,32.0,978.0
5,1241.0,15.0,761.0
5,859.0,17.0,539.0
5,1255.0,43.0,775.0
5,841.0,31.0,521.0
5,1335.0,28.0,815.0
5,1036.0,18.0,636.0
5,2001.0,29.0,1201.0
5,1100.0,25.0,660.0
5,1617.0,18.0,977.0
5,1950.0,25.0,1190.0
5,1038.0,23.0,638.0
5,1435.0,21.0,875.0
5,1428.0,21.0,868.0
5,1107.0,22.0,667.0
5,918.0,49.0,558.0
5,1951.0,43.0,1191.0
5,1944.0,22.0,1184.0
5,857.0,24.0,537.0
5,1814.0,18.0,1094.0
5,1307.0,42.0,787.0
5,1932.0,22.0,1172.0
5,706.0,27.0,426.0
5,910.0,24.0,550.0
5,930.0,27.0,570.0
5,1033.0,28.0,633.0
5,2015.0,31.0,1215.0
5,922.0,22.0,562.0
4,1748.0,20.0,1068.0
4,731.0,24.0,451.0
4,1608.0,33.0,968.0
4,1037.0,22.0,637.0
4,1255.0,16.0,775.0
4,1843.0,50.0,1123.0
4,2202.0,25.0,1322.0
4,1243.0,26.0,763.0
4,1612.0,23.0,972.0
4,1054.0,38.0,654.0
4,1556.0,27.0,956.0
4,1029.0,25.0,629.0
4,1417.0,17.0,857.0
4,2025.0,35.0,1225.0
4,1352.0,12.0,832.0
4,1604.0,24.0,964.0
4,1306.0,24.0,786.0
4,2043.0,32.0,1243.0
4,2015.0,28.0,1215.0
4,1849.0,129.0,1129.0
4,1038.0,27.0,638.0
4,1815.0,35.0,1095.0
4,2034.0,40.0,1234.0
4,1820.0,105.0,1100.0
4,1409.0,15.0,849.0
4,2037.0,80.0,1237.0
4,846.0,32.0,526.0
4,1210.0,19.0,730.0
4,1046.0,20.0,646.0
4,859.0,24.0,539.0
4,1245.0,20.0,765.0
4,706.0,21.0,426.0
4,1431.0,17.0,871.0
4,1613.0,22.0,973.0
4,1422.0,28.0,862.0
4,713.0,22.0,433.0
4,857.0,31.0,537.0
4,2125.0,47.0,1285.0
4,852.0,30.0,532.0
4,1421.0,23.0,861.0
4,1353.0,16.0,833.0
4,847.0,31.0,527.0
4,715.0,18.0,435.0
4,1205.0,18.0,725.0
4,1108.0,28.0,668.0
4,1820.0,54.0,1100.0
4,2035.0,44.0,1235.0
4,710.0,22.0,430.0
4,859.0,33.0,539.0
4,2014.0,36.0,1214.0
4,913.0,23.0,553.0
4,1552.0,56.0,952.0
4,1104.0,30.0,664.0
4,1258.0,21.0,778.0
4,1809.0,48.0,1089.0
4,908.0,28.0,548.0
4,1117.0,21.0,677.0
4,1824.0,132.0,1104.0
4,1939.0,24.0,1179.0
4,924.0,26.0,564.0
4,1611.0,22.0,971.0
4,1754.0,23.0,1074.0
4,1554.0,21.0,954.0
4,1040.0,26.0,640.0
4,1417.0,24.0,857.0
4,1809.0,68.0,1089.0
4,908.0,39.0,548.0
4,1417.0,20.0,857.0
4,1101.0,27.0,661.0
4,1533.0,20.0,933.0
4,843.0,37.0,523.0
4,1549.0,30.0,949.0
4,753.0,21.0,473.0
4,1058.0,28.0,658.0
4,718.0,28.0,438.0
4,2039.0,29.0,1239.0
4,1643.0,28.0,1003.0
4,926.0,17.0,566.0
4,1050.0,32.0,650.0
4,1924.0,61.0,1164.0
4,1617.0,39.0,977.0
4,844.0,27.0,524.0
4,908.0,26.0,548.0
4,1832.0,51.0,1112.0
4,1800.0,44.0,1080.0
4,858.0,19.0,538.0
4,1905.0,41.0,1145.0
4,1659.0,24.0,1019.0
4,2021.0,49.0,1221.0
4,1548.0,26.0,948.0
4,920.0,38.0,560.0
3,1057.0,20.0,657.0
3,1551.0,22.0,951.0
3,1027.0,30.0,627.0
3,1437.0,28.0,877.0
3,2024.0,135.0,1224.0
3,1355.0,22.0,835.0
3,1606.0,29.0,966.0
3,1252.0,21.0,772.0
3,2009.0,50.0,1209.0
3,1808.0,39.0,1088.0
3,1041.0,28.0,641.0
3,1753.0,21.0,1073.0
3,1819.0,38.0,1099.0
3,1357.0,16.0,837.0
3,1953.0,39.0,1193.0
3,852.0,27.0,532.0
3,1057.0,15.0,657.0
3,856.0,38.0,536.0
3,1252.0,27.0,772.0
3,1435.0,39.0,875.0
3,1611.0,27.0,971.0
3,1421.0,27.0,861.0
3,858.0,40.0,538.0
3,852.0,37.0,532.0
3,1416.0,30.0,856.0
3,1534.0,16.0,934.0
